zipcode,price,status,lat,long
98011,435000.0,buy,47.7433,-122.194
98011,475000.0,buy,47.7539,-122.219
98011,454000.0,buy,47.7661,-122.205
98011,370000.0,buy,47.7729,-122.172
98011,434000.0,buy,47.7688,-122.218
98011,361000.0,buy,47.739,-122.194
98011,450000.0,buy,47.7733,-122.226
98011,441000.0,buy,47.7357,-122.195
98011,735000.0,Not Buy,47.7452,-122.202
98011,528000.0,Not Buy,47.7739,-122.227
98011,395000.0,buy,47.7349,-122.197
98011,470000.0,buy,47.7505,-122.182
98011,270000.0,buy,47.7762,-122.198
98011,610000.0,Not Buy,47.7692,-122.219
98011,475226.0,buy,47.75,-122.183
98011,323000.0,buy,47.7559,-122.226
98011,347000.0,buy,47.7604,-122.198
98011,550000.0,Not Buy,47.7498,-122.181
98011,540000.0,Not Buy,47.7366,-122.204
98011,515000.0,Not Buy,47.7355,-122.202
98011,385500.0,buy,47.7605,-122.217
98011,435000.0,buy,47.7726,-122.197
98011,477000.0,buy,47.7357,-122.197
98011,560000.0,Not Buy,47.7372,-122.2
98011,595000.0,Not Buy,47.7383,-122.22
98011,600000.0,Not Buy,47.7469,-122.217
98011,555000.0,Not Buy,47.7453,-122.194
98011,738515.0,Not Buy,47.7754,-122.173
98011,400000.0,buy,47.7273,-122.236
98011,525000.0,Not Buy,47.7352,-122.201
98011,585000.0,Not Buy,47.7393,-122.2
98011,471000.0,buy,47.7698,-122.167
98011,260000.0,buy,47.7721,-122.206
98011,470000.0,buy,47.7721,-122.206
98011,510000.0,Not Buy,47.7671,-122.225
98011,449000.0,buy,47.7558,-122.217
98011,402000.0,buy,47.7397,-122.209
98011,390000.0,buy,47.7763,-122.209
98011,612500.0,Not Buy,47.7419,-122.205
98011,435000.0,buy,47.7617,-122.215
98011,444950.0,buy,47.7623,-122.2
98011,432000.0,buy,47.7341,-122.2
98011,570000.0,Not Buy,47.738,-122.221
98011,600000.0,Not Buy,47.7525,-122.205
98011,490500.0,Not Buy,47.7599,-122.214
98011,525000.0,Not Buy,47.7351,-122.199
98011,445000.0,buy,47.776,-122.169
98011,571000.0,Not Buy,47.7387,-122.217
98011,460000.0,buy,47.7603,-122.215
98011,650000.0,Not Buy,47.744,-122.194
98011,460000.0,buy,47.7668,-122.197
98011,395000.0,buy,47.7659,-122.204
98011,325000.0,Not Buy,47.7669,-122.206
98011,490000.0,buy,47.7448,-122.177
98011,485000.0,buy,47.7739,-122.199
98011,458000.0,buy,47.7709,-122.212
98011,548000.0,Not Buy,47.7614,-122.203
98011,488500.0,buy,47.7481,-122.178
98011,459950.0,buy,47.7557,-122.221
98011,315000.0,buy,47.77,-122.207
98011,467000.0,buy,47.7428,-122.183
98011,417000.0,buy,47.7606,-122.167
98011,458000.0,buy,47.7552,-122.221
98011,436500.0,buy,47.7463,-122.213
98011,575000.0,Not Buy,47.7388,-122.206
98011,420000.0,buy,47.7601,-122.167
98011,366000.0,buy,47.7687,-122.223
98011,370900.0,buy,47.7392,-122.194
98011,475000.0,buy,47.7603,-122.169
98011,335000.0,buy,47.7732,-122.172
98011,310000.0,Not Buy,47.7636,-122.202
98011,720000.0,Not Buy,47.7533,-122.205
98011,650000.0,Not Buy,47.741,-122.208
98011,465000.0,buy,47.7649,-122.205
98011,435000.0,buy,47.7722,-122.204
98011,531000.0,Not Buy,47.7374,-122.219
98011,480000.0,buy,47.7393,-122.181
98011,627250.0,Not Buy,47.742,-122.208
98011,495200.0,Not Buy,47.7642,-122.195
98011,585000.0,Not Buy,47.7445,-122.214
98011,398000.0,buy,47.7663,-122.201
98011,445830.0,buy,47.7557,-122.22
98011,385000.0,buy,47.7377,-122.197
98011,470000.0,buy,47.7758,-122.2
98011,551000.0,Not Buy,47.7718,-122.208
98011,510000.0,Not Buy,47.7685,-122.2
98011,557000.0,Not Buy,47.7453,-122.213
98011,405000.0,buy,47.7691,-122.199
98011,480000.0,buy,47.7761,-122.169
98011,575000.0,Not Buy,47.7371,-122.215
98011,405000.0,buy,47.7673,-122.202
98011,340000.0,buy,47.7601,-122.197
98011,460000.0,buy,47.7375,-122.194
98011,489900.0,buy,47.7453,-122.192
98011,435000.0,buy,47.7733,-122.17
98011,425000.0,buy,47.7373,-122.198
98011,435000.0,buy,47.7555,-122.204
98011,443000.0,buy,47.735,-122.201
98011,395000.0,buy,47.7751,-122.222
98011,532500.0,Not Buy,47.7759,-122.214
98011,400000.0,buy,47.7264,-122.237
98011,630000.0,Not Buy,47.7741,-122.203
98011,402000.0,buy,47.7368,-122.195
98011,370000.0,buy,47.774,-122.208
98011,549950.0,Not Buy,47.7557,-122.223
98011,245500.0,Not Buy,47.7644,-122.198
98011,550000.0,Not Buy,47.7528,-122.195
98011,468000.0,buy,47.7633,-122.199
98011,325000.0,buy,47.7726,-122.21
98011,1075000.0,Not Buy,47.7409,-122.198
98011,500000.0,Not Buy,47.7407,-122.183
98011,540000.0,Not Buy,47.7477,-122.217
98011,533000.0,Not Buy,47.7735,-122.227
98011,375000.0,Not Buy,47.7607,-122.209
98011,405000.0,buy,47.75,-122.176
98011,515000.0,Not Buy,47.7374,-122.183
98011,362000.0,buy,47.7372,-122.221
98011,335500.0,buy,47.7664,-122.201
98011,632000.0,Not Buy,47.7704,-122.196
98011,442000.0,buy,47.7433,-122.196
98011,547500.0,Not Buy,47.739,-122.203
98011,557500.0,Not Buy,47.7378,-122.218
98011,262500.0,buy,47.7354,-122.219
98011,664500.0,Not Buy,47.7638,-122.196
98011,515000.0,Not Buy,47.7645,-122.197
98011,480000.0,buy,47.7691,-122.167
98011,525000.0,Not Buy,47.7394,-122.204
98011,436000.0,buy,47.754,-122.217
98011,445000.0,buy,47.7275,-122.232
98011,490000.0,buy,47.7731,-122.167
98011,480000.0,buy,47.7752,-122.198
98011,310000.0,Not Buy,47.761,-122.214
98011,500000.0,Not Buy,47.7703,-122.193
98011,475000.0,buy,47.7599,-122.215
98011,450000.0,buy,47.7597,-122.167
98011,410000.0,buy,47.7336,-122.202
98011,470000.0,buy,47.7698,-122.222
98011,490000.0,buy,47.7711,-122.195
98011,555000.0,Not Buy,47.747,-122.177
98011,400000.0,buy,47.7762,-122.21
98011,455000.0,buy,47.7675,-122.226
98011,440000.0,buy,47.7382,-122.182
98011,608000.0,Not Buy,47.7496,-122.201
98011,660000.0,Not Buy,47.7446,-122.193
98011,495000.0,Not Buy,47.7628,-122.168
98011,865950.0,Not Buy,47.7338,-122.208
98011,439000.0,buy,47.745,-122.181
98011,660000.0,Not Buy,47.755,-122.216
98011,730000.0,Not Buy,47.7368,-122.208
98011,614000.0,Not Buy,47.7744,-122.224
98011,540000.0,Not Buy,47.7705,-122.169
98011,588000.0,Not Buy,47.7719,-122.168
98011,715000.0,Not Buy,47.7744,-122.225
98011,496000.0,Not Buy,47.754,-122.215
98011,810000.0,Not Buy,47.7647,-122.213
98011,540000.0,Not Buy,47.7449,-122.192
98011,555000.0,Not Buy,47.7724,-122.168
98011,650000.0,Not Buy,47.7745,-122.225
98011,845950.0,Not Buy,47.7336,-122.21
98011,699000.0,Not Buy,47.7636,-122.216
98011,870000.0,Not Buy,47.7339,-122.209
98011,769995.0,Not Buy,47.7757,-122.173
98011,447000.0,buy,47.744,-122.181
98011,749995.0,Not Buy,47.776,-122.173
98014,299000.0,Not Buy,47.675,-121.854
98014,80000.0,Not Buy,47.6499,-121.909
98014,405000.0,Not Buy,47.6929,-121.87
98014,342000.0,buy,47.6903,-121.915
98014,361000.0,buy,47.6503,-121.908
98014,307000.0,buy,47.6927,-121.913
98014,410500.0,buy,47.6492,-121.908
98014,595000.0,Not Buy,47.6596,-121.96
98014,504750.0,Not Buy,47.6442,-121.898
98014,415000.0,buy,47.6331,-121.945
98014,300000.0,Not Buy,47.6453,-121.912
98014,503000.0,Not Buy,47.6214,-121.946
98014,420850.0,Not Buy,47.6951,-121.864
98014,134000.0,buy,47.7076,-121.359
98014,167000.0,Not Buy,47.713,-121.315
98014,685530.0,Not Buy,47.6618,-121.962
98014,590000.0,Not Buy,47.6601,-121.946
98014,375000.0,buy,47.7002,-121.912
98014,935000.0,Not Buy,47.693,-121.868
98014,252500.0,Not Buy,47.6481,-121.916
98014,406500.0,buy,47.6802,-121.908
98014,150000.0,Not Buy,47.7112,-121.315
98014,790000.0,Not Buy,47.6955,-121.861
98014,425000.0,Not Buy,47.6499,-121.908
98014,585000.0,Not Buy,47.6624,-121.951
98014,641000.0,Not Buy,47.6622,-121.961
98014,154000.0,Not Buy,47.6981,-121.875
98014,620000.0,Not Buy,47.6612,-121.955
98014,299800.0,Not Buy,47.6492,-121.908
98014,272000.0,buy,47.6553,-121.912
98014,840000.0,Not Buy,47.615,-121.954
98014,150000.0,Not Buy,47.7087,-121.352
98014,560000.0,Not Buy,47.6804,-121.913
98014,755000.0,Not Buy,47.6903,-121.929
98014,280000.0,Not Buy,47.6724,-121.865
98014,430000.0,buy,47.695,-121.918
98014,265000.0,buy,47.6565,-121.912
98014,309000.0,buy,47.672,-121.864
98014,650000.0,Not Buy,47.6469,-121.897
98014,330000.0,buy,47.6521,-121.905
98014,345000.0,buy,47.6886,-121.911
98014,365000.0,Not Buy,47.6668,-121.892
98014,535000.0,Not Buy,47.7092,-121.892
98014,522500.0,Not Buy,47.6301,-121.911
98014,720000.0,Not Buy,47.6929,-121.868
98014,305000.0,Not Buy,47.656,-121.913
98014,500000.0,Not Buy,47.654,-121.94
98014,475000.0,Not Buy,47.7035,-121.894
98014,498000.0,Not Buy,47.6454,-121.902
98014,549950.0,Not Buy,47.6991,-121.947
98014,539000.0,Not Buy,47.6527,-121.949
98014,230950.0,Not Buy,47.6567,-121.909
98014,1680000.0,Not Buy,47.6113,-121.952
98014,490000.0,Not Buy,47.6164,-121.953
98014,937500.0,Not Buy,47.676,-121.882
98014,340000.0,buy,47.6965,-121.922
98014,435000.0,buy,47.6811,-121.915
98014,200000.0,buy,47.712,-121.352
98014,340000.0,buy,47.6895,-121.912
98014,396400.0,Not Buy,47.701,-121.857
98014,510000.0,Not Buy,47.6609,-121.892
98014,241000.0,buy,47.7131,-121.319
98014,1610000.0,Not Buy,47.6085,-121.952
98014,443500.0,buy,47.6458,-121.904
98014,471000.0,Not Buy,47.6458,-121.904
98014,240000.0,Not Buy,47.6503,-121.911
98014,510000.0,Not Buy,47.6367,-121.948
98014,315000.0,buy,47.6931,-121.921
98014,805000.0,Not Buy,47.6953,-121.914
98014,156000.0,Not Buy,47.6554,-121.908
98014,420000.0,buy,47.6988,-121.915
98014,649000.0,Not Buy,47.6359,-121.94
98014,587000.0,Not Buy,47.6832,-121.907
98014,495500.0,Not Buy,47.6262,-121.96
98014,470950.0,Not Buy,47.6916,-121.916
98014,475000.0,Not Buy,47.695,-121.915
98014,560000.0,Not Buy,47.702,-121.892
98014,312000.0,buy,47.6499,-121.916
98014,300000.0,Not Buy,47.6492,-121.915
98014,155000.0,Not Buy,47.7105,-121.316
98014,225000.0,Not Buy,47.6496,-121.908
98014,375000.0,buy,47.7139,-121.321
98014,335000.0,buy,47.6923,-121.92
98014,370000.0,buy,47.72,-121.402
98014,307000.0,buy,47.6499,-121.915
98014,399950.0,buy,47.6957,-121.913
98014,418000.0,buy,47.6976,-121.916
98014,160000.0,Not Buy,47.7129,-121.325
98014,350000.0,buy,47.6455,-121.901
98014,530000.0,Not Buy,47.6455,-121.901
98014,410000.0,buy,47.6522,-121.941
98014,455000.0,Not Buy,47.6624,-121.868
98014,509950.0,Not Buy,47.6087,-121.895
98014,500000.0,Not Buy,47.6832,-121.915
98014,180000.0,Not Buy,47.63,-121.9
98014,499950.0,Not Buy,47.682,-121.913
98014,310000.0,Not Buy,47.6462,-121.909
98014,598800.0,Not Buy,47.6928,-121.87
98014,150000.0,Not Buy,47.6927,-121.901
98014,470000.0,Not Buy,47.698,-121.92
98014,160000.0,Not Buy,47.7093,-121.364
98014,445000.0,buy,47.6462,-121.904
98014,334999.0,buy,47.6553,-121.913
98014,545000.0,Not Buy,47.6223,-121.869
98014,190000.0,Not Buy,47.6888,-121.909
98014,800000.0,Not Buy,47.6294,-121.911
98014,739000.0,Not Buy,47.6586,-121.962
98014,284000.0,buy,47.6517,-121.906
98014,407193.0,buy,47.6959,-121.921
98014,660000.0,Not Buy,47.6982,-121.917
98014,325000.0,buy,47.69,-121.913
98014,375000.0,buy,47.6984,-121.912
98014,323000.0,buy,47.6892,-121.913
98014,399000.0,buy,47.6907,-121.917
98014,155000.0,buy,47.7074,-121.364
98014,415000.0,buy,47.7185,-121.405
98014,785000.0,Not Buy,47.662,-121.944
98014,1600000.0,Not Buy,47.664,-121.878
98014,441000.0,buy,47.6927,-121.92
98014,580000.0,Not Buy,47.6539,-121.959
98014,310000.0,buy,47.6489,-121.911
98014,425000.0,buy,47.6923,-121.869
98014,320000.0,buy,47.7179,-121.403
98014,800000.0,Not Buy,47.6285,-121.899
98019,395000.0,buy,47.7277,-121.962
98019,488000.0,Not Buy,47.7443,-121.977
98019,389000.0,buy,47.7237,-121.959
98019,330000.0,buy,47.7736,-121.901
98019,355000.0,buy,47.7318,-121.982
98019,403000.0,buy,47.7336,-121.965
98019,330000.0,buy,47.7576,-121.934
98019,624000.0,Not Buy,47.7377,-121.974
98019,316000.0,Not Buy,47.7422,-121.981
98019,382000.0,buy,47.7462,-121.98
98019,390000.0,buy,47.7429,-121.981
98019,550000.0,Not Buy,47.7353,-121.973
98019,210000.0,Not Buy,47.7534,-121.912
98019,453250.0,Not Buy,47.7235,-121.958
98019,250000.0,Not Buy,47.7182,-121.956
98019,500000.0,Not Buy,47.7359,-121.962
98019,234000.0,Not Buy,47.7425,-121.981
98019,564500.0,Not Buy,47.7302,-121.974
98019,455000.0,Not Buy,47.7454,-121.977
98019,525000.0,Not Buy,47.7266,-121.966
98019,390000.0,buy,47.7224,-121.926
98019,439950.0,Not Buy,47.7329,-121.92
98019,349950.0,buy,47.7351,-121.985
98019,750000.0,Not Buy,47.7388,-121.972
98019,499000.0,Not Buy,47.7353,-121.962
98019,335000.0,buy,47.7342,-121.968
98019,334000.0,buy,47.7347,-121.976
98019,362000.0,buy,47.7216,-121.883
98019,387000.0,buy,47.767,-121.903
98019,414000.0,buy,47.7241,-121.957
98019,211000.0,buy,47.7149,-121.96
98019,455000.0,Not Buy,47.7306,-121.966
98019,598600.0,Not Buy,47.7066,-121.968
98019,637000.0,Not Buy,47.7721,-121.924
98019,349950.0,buy,47.7364,-121.981
98019,364950.0,buy,47.7433,-121.982
98019,360000.0,buy,47.7458,-121.977
98019,435000.0,Not Buy,47.7258,-121.959
98019,290000.0,Not Buy,47.7378,-121.912
98019,350000.0,buy,47.7345,-121.977
98019,325000.0,buy,47.7728,-121.9
98019,540000.0,Not Buy,47.719,-121.912
98019,599900.0,Not Buy,47.7725,-121.899
98019,499000.0,Not Buy,47.7377,-121.97
98019,570000.0,Not Buy,47.733,-121.968
98019,337000.0,buy,47.7408,-121.974
98019,307000.0,buy,47.7413,-121.979
98019,359950.0,buy,47.735,-121.985
98019,119500.0,Not Buy,47.7346,-121.983
98019,510000.0,Not Buy,47.7439,-121.977
98019,487500.0,Not Buy,47.7309,-121.905
98019,175000.0,Not Buy,47.7595,-121.473
98019,330000.0,buy,47.7346,-121.985
98019,499500.0,Not Buy,47.743,-121.925
98019,487600.0,Not Buy,47.7325,-121.969
98019,289200.0,buy,47.7468,-121.98
98019,350000.0,buy,47.7453,-121.984
98019,325000.0,buy,47.7364,-121.969
98019,287000.0,buy,47.7378,-121.977
98019,435000.0,Not Buy,47.7462,-121.978
98019,300000.0,buy,47.7362,-121.967
98019,415000.0,buy,47.7245,-121.957
98019,372000.0,buy,47.7317,-121.964
98019,460000.0,Not Buy,47.7698,-121.898
98019,655000.0,Not Buy,47.7125,-121.915
98019,325000.0,buy,47.7367,-121.969
98019,317000.0,buy,47.7383,-121.983
98019,562000.0,Not Buy,47.7301,-121.972
98019,310000.0,buy,47.7349,-121.986
98019,299950.0,buy,47.7456,-121.984
98019,955000.0,Not Buy,47.7064,-121.981
98019,380600.0,buy,47.7256,-121.97
98019,315500.0,buy,47.7341,-121.976
98019,330000.0,buy,47.7278,-121.963
98019,570000.0,Not Buy,47.7125,-121.916
98019,324000.0,buy,47.7373,-121.966
98019,565000.0,Not Buy,47.7354,-121.974
98019,265000.0,buy,47.7698,-121.896
98019,463000.0,Not Buy,47.7321,-121.964
98019,315000.0,buy,47.7368,-121.968
98019,380000.0,buy,47.7205,-121.93
98019,435000.0,Not Buy,47.7447,-121.976
98019,289275.0,buy,47.7718,-121.904
98019,375000.0,Not Buy,47.7403,-121.984
98019,350000.0,buy,47.7453,-121.984
98019,575000.0,Not Buy,47.7412,-121.966
98019,563500.0,Not Buy,47.7392,-121.966
98019,510000.0,Not Buy,47.7369,-121.96
98019,480000.0,Not Buy,47.7383,-121.969
98019,518000.0,Not Buy,47.7344,-121.957
98019,470000.0,Not Buy,47.7351,-121.964
98019,489950.0,Not Buy,47.7362,-121.974
98019,396800.0,buy,47.7338,-121.966
98019,435000.0,Not Buy,47.7345,-121.961
98019,350000.0,buy,47.737,-121.967
98019,442500.0,Not Buy,47.7346,-121.97
98019,300000.0,buy,47.7341,-121.976
98019,279900.0,Not Buy,47.7421,-121.982
98019,360000.0,buy,47.741,-121.979
98019,450000.0,Not Buy,47.7233,-121.959
98019,540000.0,Not Buy,47.738,-121.965
98019,355000.0,buy,47.7364,-121.969
98019,468000.0,Not Buy,47.7245,-121.959
98019,524950.0,Not Buy,47.7348,-121.984
98019,350000.0,buy,47.7466,-121.979
98019,350000.0,buy,47.7624,-121.93
98019,406250.0,buy,47.7324,-121.963
98019,300000.0,buy,47.7344,-121.986
98019,325000.0,buy,47.7313,-121.971
98019,979500.0,Not Buy,47.7479,-121.972
98019,525000.0,Not Buy,47.7356,-121.959
98019,325000.0,Not Buy,47.7451,-121.98
98019,201000.0,Not Buy,47.7242,-121.951
98019,525000.0,Not Buy,47.7379,-121.966
98019,420000.0,buy,47.738,-121.983
98019,331292.0,buy,47.741,-121.978
98019,620000.0,Not Buy,47.7384,-121.878
98019,400000.0,buy,47.7694,-121.903
98019,375000.0,Not Buy,47.7216,-121.907
98019,499950.0,Not Buy,47.7359,-121.984
98019,352000.0,buy,47.745,-121.984
98019,396000.0,buy,47.7341,-121.981
98019,265800.0,Not Buy,47.7436,-121.979
98019,260000.0,buy,47.7355,-121.982
98019,565000.0,Not Buy,47.7378,-121.975
98019,329500.0,buy,47.7327,-121.982
98019,265000.0,Not Buy,47.7659,-121.899
98019,645000.0,Not Buy,47.7306,-121.973
98019,518000.0,Not Buy,47.7334,-121.97
98019,398000.0,buy,47.73,-121.969
98019,436000.0,Not Buy,47.7243,-121.957
98019,640000.0,Not Buy,47.7158,-121.966
98019,400000.0,buy,47.7267,-121.966
98019,366000.0,buy,47.7344,-121.965
98019,545000.0,Not Buy,47.7394,-121.965
98019,322000.0,Not Buy,47.725,-121.967
98019,299950.0,buy,47.7372,-121.981
98019,480000.0,Not Buy,47.734,-121.965
98019,585000.0,Not Buy,47.7586,-121.911
98019,548000.0,Not Buy,47.732,-121.982
98019,170000.0,Not Buy,47.7654,-121.48
98019,560000.0,Not Buy,47.7192,-121.932
98019,535000.0,Not Buy,47.7298,-121.972
98019,400000.0,Not Buy,47.7652,-121.903
98019,425000.0,Not Buy,47.7334,-121.97
98019,336900.0,Not Buy,47.7731,-121.897
98019,283700.0,Not Buy,47.7391,-121.982
98019,334200.0,buy,47.7077,-121.914
98019,330000.0,buy,47.7279,-121.967
98019,410000.0,buy,47.7383,-121.955
98019,515500.0,Not Buy,47.7351,-121.975
98019,539000.0,Not Buy,47.7382,-121.975
98019,325000.0,buy,47.7471,-121.979
98019,340000.0,buy,47.7382,-121.98
98019,515000.0,Not Buy,47.744,-121.976
98019,435000.0,Not Buy,47.7341,-121.968
98019,600000.0,Not Buy,47.745,-121.916
98019,322500.0,buy,47.7315,-121.972
98019,469950.0,Not Buy,47.737,-121.955
98019,475000.0,Not Buy,47.7366,-121.958
98019,345000.0,buy,47.736,-121.965
98019,400000.0,buy,47.7408,-121.974
98019,402500.0,buy,47.7348,-121.966
98019,550000.0,Not Buy,47.7385,-121.965
98019,500000.0,Not Buy,47.754,-121.942
98019,328000.0,buy,47.7078,-121.915
98019,250000.0,Not Buy,47.7656,-121.905
98019,454000.0,Not Buy,47.7247,-121.959
98019,439000.0,Not Buy,47.7416,-121.91
98019,377000.0,buy,47.7447,-121.984
98019,489500.0,Not Buy,47.7327,-121.965
98019,465000.0,Not Buy,47.7329,-121.966
98019,472000.0,Not Buy,47.7265,-121.957
98019,395000.0,buy,47.7329,-121.976
98019,395000.0,buy,47.7333,-121.976
98019,415000.0,buy,47.7322,-121.966
98019,550000.0,Not Buy,47.7273,-121.958
98019,309620.0,buy,47.7442,-121.984
98019,1015000.0,Not Buy,47.7072,-121.983
98019,330675.0,buy,47.7457,-121.985
98019,430000.0,Not Buy,47.7327,-121.966
98019,410000.0,buy,47.7373,-121.969
98019,620000.0,Not Buy,47.7426,-121.976
98019,429900.0,Not Buy,47.7333,-121.975
98019,492500.0,Not Buy,47.7275,-121.957
98019,659000.0,Not Buy,47.7072,-121.927
98019,410000.0,buy,47.7345,-121.967
98019,326000.0,buy,47.7453,-121.985
98019,518000.0,Not Buy,47.7277,-121.958
98019,534950.0,Not Buy,47.7268,-121.957
98022,247000.0,buy,47.2086,-121.996
98022,269950.0,buy,47.1976,-121.999
98022,295000.0,buy,47.1913,-122.012
98022,360000.0,Not Buy,47.1775,-122.022
98022,265000.0,buy,47.1803,-121.974
98022,218000.0,Not Buy,47.1951,-122.001
98022,530000.0,Not Buy,47.2413,-121.972
98022,246500.0,buy,47.2118,-121.983
98022,330000.0,Not Buy,47.2477,-121.937
98022,210000.0,Not Buy,47.2105,-121.989
98022,283000.0,buy,47.1949,-122.01
98022,225000.0,Not Buy,47.2093,-122.0
98022,75000.0,Not Buy,47.2638,-121.906
98022,330000.0,Not Buy,47.2624,-122.015
98022,275000.0,buy,47.2653,-121.91
98022,165050.0,buy,47.2043,-122.008
98022,700000.0,Not Buy,47.2313,-122.023
98022,397000.0,Not Buy,47.2207,-121.984
98022,152900.0,Not Buy,47.2107,-121.99
98022,219950.0,buy,47.2021,-121.999
98022,342500.0,Not Buy,47.214,-121.993
98022,220000.0,buy,47.2159,-121.964
98022,245000.0,buy,47.1985,-122.001
98022,235000.0,buy,47.2083,-122.005
98022,283000.0,buy,47.2103,-121.999
98022,487000.0,Not Buy,47.1879,-121.973
98022,340000.0,Not Buy,47.196,-122.006
98022,353000.0,Not Buy,47.1896,-122.013
98022,205500.0,Not Buy,47.2113,-121.992
98022,230000.0,buy,47.1776,-122.011
98022,302000.0,Not Buy,47.228,-122.088
98022,474000.0,Not Buy,47.2221,-122.059
98022,262000.0,Not Buy,47.2082,-121.995
98022,380000.0,Not Buy,47.1559,-121.646
98022,340000.0,Not Buy,47.1986,-121.967
98022,122000.0,Not Buy,47.2109,-121.985
98022,195000.0,Not Buy,47.2052,-121.987
98022,251000.0,Not Buy,47.206,-121.998
98022,367000.0,Not Buy,47.2582,-121.935
98022,535000.0,Not Buy,47.2124,-122.005
98022,267000.0,buy,47.2117,-121.99
98022,245000.0,buy,47.1913,-122.015
98022,252000.0,buy,47.1942,-121.99
98022,271900.0,buy,47.1947,-121.989
98022,585000.0,Not Buy,47.2737,-122.015
98022,219000.0,Not Buy,47.2092,-121.997
98022,339000.0,Not Buy,47.19,-122.013
98022,380000.0,Not Buy,47.1991,-122.013
98022,297000.0,buy,47.2631,-122.019
98022,197500.0,buy,47.2053,-121.993
98022,250000.0,buy,47.2058,-121.997
98022,293000.0,buy,47.1958,-121.974
98022,370000.0,Not Buy,47.2119,-122.001
98022,215000.0,buy,47.1946,-122.003
98022,285000.0,buy,47.1937,-121.98
98022,329999.0,Not Buy,47.2604,-122.023
98022,239000.0,buy,47.2026,-122.0
98022,235000.0,buy,47.1949,-121.982
98022,235000.0,buy,47.2046,-121.996
98022,195000.0,buy,47.1958,-122.003
98022,278500.0,buy,47.2015,-122.005
98022,220000.0,buy,47.201,-121.999
98022,475000.0,Not Buy,47.2568,-121.952
98022,346290.0,Not Buy,47.1896,-122.014
98022,227000.0,Not Buy,47.2094,-121.996
98022,265000.0,buy,47.2132,-122.001
98022,350000.0,Not Buy,47.1895,-122.015
98022,400000.0,Not Buy,47.281,-121.933
98022,265000.0,buy,47.2015,-122.003
98022,320000.0,Not Buy,47.196,-122.011
98022,315000.0,buy,47.2559,-122.007
98022,199950.0,Not Buy,47.2099,-122.001
98022,243000.0,buy,47.2142,-121.987
98022,225000.0,buy,47.1958,-122.009
98022,240000.0,buy,47.1938,-121.981
98022,289000.0,buy,47.1969,-122.011
98022,473000.0,Not Buy,47.241,-121.979
98022,305000.0,buy,47.2558,-122.024
98022,280017.0,buy,47.2091,-122.009
98022,259950.0,buy,47.2056,-121.999
98022,315000.0,buy,47.1947,-122.008
98022,308950.0,buy,47.1932,-122.008
98022,323000.0,Not Buy,47.19,-122.016
98022,295000.0,buy,47.2062,-121.993
98022,358000.0,Not Buy,47.2175,-121.995
98022,224500.0,buy,47.1983,-122.0
98022,275000.0,buy,47.1924,-121.988
98022,485000.0,Not Buy,47.2666,-122.015
98022,245000.0,buy,47.1764,-122.026
98022,224950.0,buy,47.2021,-122.002
98022,210000.0,Not Buy,47.2008,-121.995
98022,325000.0,Not Buy,47.2082,-122.009
98022,169900.0,Not Buy,47.2068,-121.992
98022,231200.0,buy,47.1949,-121.989
98022,285000.0,buy,47.1927,-122.015
98022,270000.0,buy,47.2078,-122.003
98022,287000.0,buy,47.2137,-121.989
98022,297000.0,buy,47.1944,-122.013
98022,262500.0,buy,47.2025,-121.999
98022,307999.0,buy,47.2091,-122.009
98022,215000.0,buy,47.2077,-121.993
98022,169000.0,Not Buy,47.2021,-121.996
98022,299990.0,buy,47.2077,-122.016
98022,195000.0,buy,47.2016,-122.006
98022,330000.0,Not Buy,47.184,-121.959
98022,590000.0,Not Buy,47.2725,-121.929
98022,237500.0,buy,47.1967,-121.998
98022,550000.0,Not Buy,47.2492,-121.975
98022,525000.0,Not Buy,47.2123,-122.005
98022,475000.0,Not Buy,47.2309,-122.009
98022,188000.0,buy,47.2093,-122.005
98022,235000.0,buy,47.2074,-122.001
98022,272950.0,buy,47.1937,-121.99
98022,350000.0,Not Buy,47.1808,-122.023
98022,200000.0,buy,47.2114,-121.986
98022,215000.0,Not Buy,47.1963,-121.997
98022,257100.0,buy,47.2043,-121.996
98022,216500.0,Not Buy,47.2109,-121.987
98022,255000.0,buy,47.2098,-122.004
98022,324360.0,Not Buy,47.1964,-122.009
98022,338150.0,Not Buy,47.2087,-122.009
98022,245000.0,buy,47.2077,-122.011
98022,332000.0,Not Buy,47.208,-121.963
98022,600000.0,Not Buy,47.2688,-122.024
98022,290000.0,buy,47.2114,-122.009
98022,272000.0,buy,47.2126,-121.984
98022,253500.0,Not Buy,47.2063,-122.023
98022,265000.0,buy,47.2048,-121.999
98022,705000.0,Not Buy,47.2458,-122.002
98022,303000.0,buy,47.1928,-122.01
98022,325000.0,Not Buy,47.2377,-122.016
98022,201000.0,buy,47.238,-122.039
98022,231000.0,Not Buy,47.205,-121.996
98022,438950.0,Not Buy,47.2396,-121.993
98022,432000.0,Not Buy,47.1776,-121.944
98022,314950.0,buy,47.1923,-122.014
98022,379500.0,Not Buy,47.2041,-122.021
98022,335000.0,Not Buy,47.1647,-121.973
98022,428000.0,Not Buy,47.2303,-121.936
98022,246000.0,buy,47.2507,-122.039
98022,750000.0,Not Buy,47.1622,-121.971
98022,305000.0,buy,47.1959,-122.01
98022,319950.0,Not Buy,47.1903,-122.013
98022,378000.0,Not Buy,47.2585,-121.925
